epoch,symbol,price
1752630012,R_10,6326.485
1752630014,R_10,6326.479
1752630016,R_10,6326.517
1752630018,R_10,6326.712
1752630020,R_10,6326.668
1752630022,R_10,6326.671
1752630024,R_10,6326.588
1752630026,R_10,6326.718
1752630028,R_10,6326.848
1752630030,R_10,6326.592
1752630032,R_10,6326.697
1752630034,R_10,6326.688
1752630036,R_10,6326.657
1752630038,R_10,6326.755
1752630040,R_10,6326.675
1752630042,R_10,6326.696
1752630044,R_10,6326.785
1752630046,R_10,6326.709
1752630048,R_10,6326.529
1752630050,R_10,6326.273
1752630052,R_10,6326.156
1752630054,R_10,6326.179
1752630056,R_10,6326.314
1752630058,R_10,6326.072
1752630060,R_10,6326.259
1752630062,R_10,6326.053
1752630064,R_10,6326.059
1752630066,R_10,6325.952
1752630068,R_10,6326.026
1752630070,R_10,6326.128
1752630072,R_10,6326.073
1752630074,R_10,6326.192
1752630076,R_10,6326.584
1752630078,R_10,6326.677
1752630080,R_10,6326.688
1752630082,R_10,6326.675
1752630084,R_10,6326.737
1752630086,R_10,6326.838
1752630088,R_10,6326.934
1752630090,R_10,6326.535
1752630092,R_10,6326.408
1752630094,R_10,6326.242
1752630096,R_10,6326.274
1752630098,R_10,6326.253
1752630100,R_10,6325.9
1752630102,R_10,6325.761
1752630104,R_10,6325.78
1752630106,R_10,6325.772
1752630108,R_10,6325.652
1752630110,R_10,6325.595
1752630112,R_10,6325.5
1752630114,R_10,6325.422
1752630116,R_10,6325.546
1752630118,R_10,6325.354
1752630120,R_10,6325.304
1752630122,R_10,6325.316
1752630124,R_10,6325.406
1752630126,R_10,6325.176
1752630128,R_10,6325.011
1752630130,R_10,6324.839
1752630132,R_10,6325.117
1752630134,R_10,6324.926
1752630136,R_10,6324.929
1752630138,R_10,6324.926
1752630140,R_10,6324.963
1752630142,R_10,6324.834
1752630144,R_10,6324.751
1752630146,R_10,6324.837
1752630148,R_10,6324.731
1752630150,R_10,6324.986
1752630152,R_10,6324.821
1752630154,R_10,6324.524
1752630156,R_10,6324.702
1752630158,R_10,6324.461
1752630160,R_10,6324.488
1752630162,R_10,6324.594
1752630164,R_10,6324.187
1752630166,R_10,6324.226
1752630168,R_10,6324.41
1752630170,R_10,6324.395
1752630172,R_10,6324.479
1752630174,R_10,6324.5
1752630176,R_10,6324.233
1752630178,R_10,6324.203
1752630180,R_10,6324.062
1752630182,R_10,6324.181
1752630184,R_10,6324.378
1752630186,R_10,6324.468
1752630188,R_10,6324.481
1752630190,R_10,6324.289
1752630192,R_10,6324.453
1752630194,R_10,6324.845
1752630196,R_10,6325.11
1752630198,R_10,6325.213
1752630200,R_10,6325.198
1752630202,R_10,6325.222
1752630204,R_10,6325.358
1752630206,R_10,6325.53
1752630208,R_10,6325.48
1752630210,R_10,6325.495
1752630212,R_10,6325.445
1752630214,R_10,6325.311
1752630216,R_10,6325.644
1752630218,R_10,6325.677
1752630220,R_10,6325.791
1752630222,R_10,6325.61
1752630224,R_10,6325.813
1752630226,R_10,6325.823
1752630228,R_10,6326.066
1752630230,R_10,6326.136
1752630232,R_10,6326.44
1752630234,R_10,6326.438
1752630236,R_10,6326.485
1752630238,R_10,6326.57
1752630240,R_10,6326.589
1752630242,R_10,6326.485
