epoch,symbol,price
1780276228,R_10,4991.716
1780276230,R_10,4991.649
1780276232,R_10,4991.876
1780276234,R_10,4991.893
1780276236,R_10,4992.018
1780276238,R_10,4991.896
1780276240,R_10,4991.765
1780276242,R_10,4991.885
1780276244,R_10,4991.742
1780276246,R_10,4991.9
1780276248,R_10,4991.83
1780276250,R_10,4991.8
1780276252,R_10,4991.867
1780276254,R_10,4991.849
1780276256,R_10,4991.902
1780276258,R_10,4992.009
1780276260,R_10,4991.848
1780276262,R_10,4991.673
1780276264,R_10,4991.704
1780276266,R_10,4991.888
1780276268,R_10,4991.893
1780276270,R_10,4991.784
1780276272,R_10,4991.923
1780276274,R_10,4992.075
1780276276,R_10,4992.012
1780276278,R_10,4991.991
1780276280,R_10,4991.969
1780276282,R_10,4991.996
1780276284,R_10,4992.214
1780276286,R_10,4992.334
1780276288,R_10,4992.582
1780276290,R_10,4992.587
1780276292,R_10,4992.586
1780276294,R_10,4992.491
1780276296,R_10,4992.419
1780276298,R_10,4992.49
1780276300,R_10,4992.506
1780276302,R_10,4992.55
1780276304,R_10,4992.387
1780276306,R_10,4992.459
1780276308,R_10,4992.487
1780276310,R_10,4992.506
1780276312,R_10,4992.553
1780276314,R_10,4992.554
1780276316,R_10,4992.404
1780276318,R_10,4992.21
1780276320,R_10,4992.525
1780276322,R_10,4992.336
1780276324,R_10,4992.425
1780276326,R_10,4992.537
1780276328,R_10,4992.61
1780276330,R_10,4992.562
1780276332,R_10,4992.685
1780276334,R_10,4992.772
1780276336,R_10,4992.669
1780276338,R_10,4992.745
1780276340,R_10,4992.983
1780276342,R_10,4992.924
1780276344,R_10,4993.078
1780276346,R_10,4993.043
1780276348,R_10,4992.966
1780276350,R_10,4992.88
1780276352,R_10,4992.92
1780276354,R_10,4992.969
1780276356,R_10,4993.179
1780276358,R_10,4993.295
1780276360,R_10,4993.379
1780276362,R_10,4993.193
1780276364,R_10,4992.995
1780276366,R_10,4992.877
1780276368,R_10,4992.856
1780276370,R_10,4993.013
1780276372,R_10,4993.31
1780276374,R_10,4993.354
1780276376,R_10,4993.468
1780276378,R_10,4993.607
1780276380,R_10,4993.52
1780276382,R_10,4993.665
1780276384,R_10,4993.933
1780276386,R_10,4993.964
1780276388,R_10,4993.944
1780276390,R_10,4994.002
1780276392,R_10,4993.989
1780276394,R_10,4993.937
1780276396,R_10,4993.884
1780276398,R_10,4993.879
1780276400,R_10,4993.826
1780276402,R_10,4993.814
1780276404,R_10,4993.874
1780276406,R_10,4993.691
1780276408,R_10,4993.498
1780276410,R_10,4993.381
1780276412,R_10,4993.353
1780276414,R_10,4993.302
1780276416,R_10,4993.15
1780276418,R_10,4992.902
1780276420,R_10,4992.92
1780276422,R_10,4992.574
1780276424,R_10,4992.607
1780276426,R_10,4992.734
1780276428,R_10,4992.587
1780276430,R_10,4992.64
1780276432,R_10,4992.634
1780276434,R_10,4992.667
1780276436,R_10,4992.866
1780276438,R_10,4992.973
1780276440,R_10,4992.936
1780276442,R_10,4992.977
1780276444,R_10,4992.875
1780276446,R_10,4993.223
1780276448,R_10,4993.171
1780276450,R_10,4993.366
1780276452,R_10,4993.352
1780276454,R_10,4993.32
1780276456,R_10,4993.33
1780276458,R_10,4993.164
1780276460,R_10,4993.304
1780276462,R_10,4993.251
1780276464,R_10,4993.29
1780276466,R_10,4993.384
1780276468,R_10,4993.621
1780276470,R_10,4993.78
1780276472,R_10,4993.854
1780276474,R_10,4993.857
