epoch,symbol,price
1745675528,R_10,6244.577
1745675530,R_10,6244.629
1745675532,R_10,6244.941
1745675534,R_10,6244.981
1745675536,R_10,6245.05
1745675538,R_10,6244.997
1745675540,R_10,6244.843
1745675542,R_10,6245.236
1745675544,R_10,6245.214
1745675546,R_10,6245.311
1745675548,R_10,6245.298
1745675550,R_10,6244.985
1745675552,R_10,6244.777
1745675554,R_10,6244.872
1745675556,R_10,6245.155
1745675558,R_10,6244.965
1745675560,R_10,6244.908
1745675562,R_10,6245.138
1745675564,R_10,6245.031
1745675566,R_10,6245.346
1745675568,R_10,6245.647
1745675570,R_10,6245.538
1745675572,R_10,6245.463
1745675574,R_10,6245.503
1745675576,R_10,6245.518
1745675578,R_10,6245.556
1745675580,R_10,6245.523
1745675582,R_10,6245.247
1745675584,R_10,6245.267
1745675586,R_10,6245.316
1745675588,R_10,6245.17
1745675590,R_10,6245.226
1745675592,R_10,6245.437
1745675594,R_10,6245.467
1745675596,R_10,6245.375
1745675598,R_10,6245.719
1745675600,R_10,6245.575
1745675602,R_10,6245.507
1745675604,R_10,6245.342
1745675606,R_10,6245.45
1745675608,R_10,6245.517
1745675610,R_10,6245.455
1745675612,R_10,6245.342
1745675614,R_10,6245.312
1745675616,R_10,6245.38
1745675618,R_10,6245.276
1745675620,R_10,6245.307
1745675622,R_10,6245.701
1745675624,R_10,6245.552
1745675626,R_10,6245.514
1745675628,R_10,6245.732
1745675630,R_10,6245.785
1745675632,R_10,6245.951
1745675634,R_10,6246.055
1745675636,R_10,6245.91
1745675638,R_10,6245.656
1745675640,R_10,6245.676
1745675642,R_10,6245.377
1745675644,R_10,6245.258
1745675646,R_10,6245.23
1745675648,R_10,6245.246
1745675650,R_10,6245.355
1745675652,R_10,6244.935
1745675654,R_10,6244.861
1745675656,R_10,6245.004
1745675658,R_10,6245.142
1745675660,R_10,6245.098
1745675662,R_10,6245.062
1745675664,R_10,6245.282
1745675666,R_10,6245.27
1745675668,R_10,6245.335
1745675670,R_10,6245.319
1745675672,R_10,6245.364
1745675674,R_10,6245.12
1745675676,R_10,6245.298
1745675678,R_10,6245.454
1745675680,R_10,6245.364
1745675682,R_10,6245.698
1745675684,R_10,6245.817
1745675686,R_10,6245.803
1745675688,R_10,6245.827
1745675690,R_10,6245.565
1745675692,R_10,6245.578
1745675694,R_10,6245.655
1745675696,R_10,6245.643
1745675698,R_10,6245.937
1745675700,R_10,6245.967
1745675702,R_10,6246.131
1745675704,R_10,6246.29
1745675706,R_10,6246.356
1745675708,R_10,6246.393
1745675710,R_10,6246.246
1745675712,R_10,6246.199
1745675714,R_10,6246.195
1745675716,R_10,6246.107
1745675718,R_10,6246.333
1745675720,R_10,6246.443
1745675722,R_10,6246.143
1745675724,R_10,6246.057
1745675726,R_10,6246.135
1745675728,R_10,6246.329
1745675730,R_10,6246.464
1745675732,R_10,6246.358
1745675734,R_10,6246.664
1745675736,R_10,6246.25
1745675738,R_10,6246.174
1745675740,R_10,6246.223
1745675742,R_10,6246.08
1745675744,R_10,6246.173
1745675746,R_10,6246.572
1745675748,R_10,6246.433
1745675750,R_10,6246.553
1745675752,R_10,6246.496
1745675754,R_10,6246.598
1745675756,R_10,6246.465
1745675758,R_10,6246.296
1745675760,R_10,6246.546
1745675762,R_10,6246.576
1745675764,R_10,6246.84
1745675766,R_10,6246.687
1745675768,R_10,6246.724
1745675770,R_10,6246.658
1745675772,R_10,6246.638
1745675774,R_10,6246.449
1745675776,R_10,6246.491
1745675778,R_10,6246.293
1745675780,R_10,6246.378
1745675782,R_10,6246.017
1745675784,R_10,6245.774
1745675786,R_10,6246.002
1745675788,R_10,6246.234
1745675790,R_10,6246.317
1745675792,R_10,6246.493
1745675794,R_10,6246.453
1745675796,R_10,6246.36
1745675798,R_10,6246.135
1745675800,R_10,6245.939
