epoch,symbol,price
1775445134,R_10,5034.374
1775445136,R_10,5034.143
1775445138,R_10,5034.239
1775445140,R_10,5034.163
1775445142,R_10,5034.041
1775445144,R_10,5033.776
1775445146,R_10,5033.638
1775445148,R_10,5033.442
1775445150,R_10,5033.457
1775445152,R_10,5033.36
1775445154,R_10,5033.261
1775445156,R_10,5033.2
1775445158,R_10,5033.098
1775445160,R_10,5033.031
1775445162,R_10,5033.146
1775445164,R_10,5033.161
1775445166,R_10,5033.196
1775445168,R_10,5033.233
1775445170,R_10,5033.257
1775445172,R_10,5033.214
1775445174,R_10,5033.241
1775445176,R_10,5033.339
1775445178,R_10,5033.32
1775445180,R_10,5033.223
1775445182,R_10,5033.073
1775445184,R_10,5032.988
1775445186,R_10,5032.993
1775445188,R_10,5033.306
1775445190,R_10,5033.232
1775445192,R_10,5033.022
1775445194,R_10,5032.826
1775445196,R_10,5032.861
1775445198,R_10,5032.889
1775445200,R_10,5032.953
1775445202,R_10,5033.152
1775445204,R_10,5033.243
1775445206,R_10,5033.317
1775445208,R_10,5033.527
1775445210,R_10,5033.545
1775445212,R_10,5033.69
1775445214,R_10,5033.616
1775445216,R_10,5033.563
1775445218,R_10,5033.37
1775445220,R_10,5033.25
1775445222,R_10,5033.319
1775445224,R_10,5033.264
1775445226,R_10,5033.288
1775445228,R_10,5033.406
1775445230,R_10,5033.241
1775445232,R_10,5033.269
1775445234,R_10,5033.389
1775445236,R_10,5033.457
1775445238,R_10,5033.323
1775445240,R_10,5033.293
1775445242,R_10,5033.337
1775445244,R_10,5033.425
1775445246,R_10,5033.347
1775445248,R_10,5033.148
1775445250,R_10,5033.191
1775445252,R_10,5033.346
1775445254,R_10,5033.379
1775445256,R_10,5033.353
1775445258,R_10,5033.306
1775445260,R_10,5033.406
1775445262,R_10,5033.691
1775445264,R_10,5033.566
1775445266,R_10,5033.549
1775445268,R_10,5033.353
1775445270,R_10,5033.518
1775445272,R_10,5033.701
1775445274,R_10,5033.699
