epoch,symbol,price
1775530786,R_100,646.26
1775530788,R_100,646.05
1775530790,R_100,646.29
1775530792,R_100,646.47
1775530794,R_100,646.43
1775530796,R_100,646.52
1775530798,R_100,646.52
1775530800,R_100,646.58
1775530802,R_100,646.46
1775530804,R_100,646.72
1775530806,R_100,646.83
1775530808,R_100,646.59
1775530810,R_100,646.57
1775530812,R_100,646.64
1775530814,R_100,646.38
1775530816,R_100,646.57
1775530818,R_100,646.35
1775530820,R_100,646.36
1775530822,R_100,646.26
1775530824,R_100,646.42
1775530826,R_100,646.37
1775530828,R_100,646.4
1775530830,R_100,646.39
1775530832,R_100,646.31
1775530834,R_100,646.31
1775530836,R_100,646.51
1775530838,R_100,646.57
1775530840,R_100,646.57
1775530842,R_100,646.53
1775530844,R_100,646.83
1775530846,R_100,646.83
1775530848,R_100,646.92
1775530850,R_100,646.81
1775530852,R_100,647.15
1775530854,R_100,646.9
1775530856,R_100,646.73
1775530858,R_100,646.42
1775530860,R_100,646.36
1775530862,R_100,646.5
1775530864,R_100,646.35
1775530866,R_100,646.16
1775530868,R_100,645.98
1775530870,R_100,645.92
1775530872,R_100,645.82
1775530874,R_100,646.02
1775530876,R_100,645.79
1775530878,R_100,645.77
1775530880,R_100,645.91
1775530882,R_100,645.77
1775530884,R_100,645.76
1775530886,R_100,645.74
1775530888,R_100,645.81
1775530890,R_100,645.8
1775530892,R_100,645.82
1775530894,R_100,646.01
1775530896,R_100,645.98
1775530898,R_100,646.11
1775530900,R_100,645.99
1775530902,R_100,645.8
1775530904,R_100,646.04
1775530906,R_100,646.11
1775530908,R_100,646.15
1775530910,R_100,646.09
1775530912,R_100,645.85
1775530914,R_100,646.12
1775530916,R_100,646.25
1775530918,R_100,646.11
1775530920,R_100,646.18
1775530922,R_100,646.04
1775530924,R_100,646.41
1775530926,R_100,646.53
1775530928,R_100,646.25
1775530930,R_100,646.39
1775530932,R_100,646.74
1775530934,R_100,646.97
1775530936,R_100,646.92
1775530938,R_100,647
1775530940,R_100,646.86
1775530942,R_100,646.8
1775530944,R_100,646.81
1775530946,R_100,647.04
1775530948,R_100,647.16
1775530950,R_100,647.28
1775530952,R_100,647.23
1775530954,R_100,647.31
1775530956,R_100,647.41
1775530958,R_100,647.39
1775530960,R_100,647.43
1775530962,R_100,647.5
1775530964,R_100,647.55
1775530966,R_100,647.65
1775530968,R_100,647.85
1775530970,R_100,647.73
1775530972,R_100,647.42
1775530974,R_100,647.62
1775530976,R_100,647.67
1775530978,R_100,647.6
1775530980,R_100,647.63
1775530982,R_100,647.68
1775530984,R_100,647.71
1775530986,R_100,647.66
1775530988,R_100,647.45
1775530990,R_100,647.37
1775530992,R_100,647.49
1775530994,R_100,647.4
1775530996,R_100,647.41
1775530998,R_100,647.45
1775531000,R_100,647.53
1775531002,R_100,647.76
1775531004,R_100,647.9
1775531006,R_100,647.85
1775531008,R_100,647.87
1775531010,R_100,647.81
1775531012,R_100,647.94
1775531014,R_100,648
1775531016,R_100,647.89
1775531018,R_100,647.74
1775531020,R_100,647.82
1775531022,R_100,647.9
1775531024,R_100,648.04
1775531026,R_100,647.87
1775531028,R_100,648
1775531030,R_100,648.26
1775531032,R_100,648.52
1775531034,R_100,648.63
1775531036,R_100,648.51
1775531038,R_100,648.77
1775531040,R_100,649.05
1775531042,R_100,649.15
1775531044,R_100,649.31
1775531046,R_100,649.47
1775531048,R_100,649.32
1775531050,R_100,649.25
1775531052,R_100,649.35
1775531054,R_100,649.17
1775531056,R_100,649.25
1775531058,R_100,649.2
1775531060,R_100,649.15
1775531062,R_100,649.23
1775531064,R_100,649.21
1775531066,R_100,649.26
1775531068,R_100,649.1
1775531070,R_100,649.21
1775531072,R_100,649.43
1775531074,R_100,649.37
1775531076,R_100,649.19
1775531078,R_100,648.8
1775531080,R_100,648.65
1775531082,R_100,648.64
1775531084,R_100,648.76
1775531086,R_100,648.96
1775531088,R_100,648.61
1775531090,R_100,648.69
1775531092,R_100,648.92
1775531094,R_100,648.87
1775531096,R_100,648.72
1775531098,R_100,648.76
1775531100,R_100,648.51
1775531102,R_100,648.49
1775531104,R_100,648.29
1775531106,R_100,648.16
1775531108,R_100,648.12
1775531110,R_100,648.12
1775531112,R_100,648.24
1775531114,R_100,648.17
1775531116,R_100,648.05
1775531118,R_100,647.89
1775531120,R_100,647.77
1775531122,R_100,647.75
1775531124,R_100,647.77
1775531126,R_100,648.07
1775531128,R_100,648.56
1775531130,R_100,648.82
1775531132,R_100,648.85
1775531134,R_100,648.95
1775531136,R_100,648.81
1775531138,R_100,648.54
1775531140,R_100,648.83
1775531142,R_100,648.95
1775531144,R_100,649.03
1775531146,R_100,648.92
1775531148,R_100,648.63
1775531150,R_100,648.51
1775531152,R_100,648.52
1775531154,R_100,648.54
1775531156,R_100,648.79
1775531158,R_100,649.25
1775531160,R_100,649.47
1775531162,R_100,649.85
1775531164,R_100,649.91
1775531166,R_100,650.15
1775531168,R_100,650.14
1775531170,R_100,650
1775531172,R_100,649.84
1775531174,R_100,649.89
1775531176,R_100,649.43
1775531178,R_100,649.18
1775531180,R_100,649.44
1775531182,R_100,649.92
1775531184,R_100,649.9
1775531186,R_100,650.1
1775531188,R_100,649.8
1775531190,R_100,650.01
1775531192,R_100,649.65
1775531194,R_100,649.67
1775531196,R_100,649.51
1775531198,R_100,649.55
1775531200,R_100,649.57
1775531202,R_100,649.29
1775531204,R_100,649.46
1775531206,R_100,649.29
1775531208,R_100,649.16
1775531210,R_100,649.3
1775531212,R_100,649.42
1775531214,R_100,649.48
1775531216,R_100,649.68
1775531218,R_100,649.72
1775531220,R_100,649.57
1775531222,R_100,649.49
1775531224,R_100,649.21
1775531226,R_100,649.29
1775531228,R_100,649.24
1775531230,R_100,649.1
1775531232,R_100,649.12
1775531234,R_100,649.07
1775531236,R_100,649.15
1775531238,R_100,649.13
1775531240,R_100,648.89
1775531242,R_100,649.17
1775531244,R_100,649.39
1775531246,R_100,649.15
1775531248,R_100,649.09
1775531250,R_100,648.98
1775531252,R_100,649.05
1775531254,R_100,649.39
1775531256,R_100,649.53
1775531258,R_100,649.26
1775531260,R_100,649.39
1775531262,R_100,649.4
1775531264,R_100,649.66
1775531266,R_100,649.47
1775531268,R_100,649.32
1775531270,R_100,649.49
1775531272,R_100,649.47
1775531274,R_100,649.53
1775531276,R_100,649.71
1775531278,R_100,649.57
1775531280,R_100,649.74
1775531282,R_100,649.92
1775531284,R_100,649.69
1775531286,R_100,649.89
1775531288,R_100,649.91
1775531290,R_100,649.82
1775531292,R_100,649.89
1775531294,R_100,649.88
1775531296,R_100,650.04
1775531298,R_100,649.82
1775531300,R_100,650.11
1775531302,R_100,650.19
1775531304,R_100,650.45
1775531306,R_100,650.5
1775531308,R_100,650.83
1775531310,R_100,650.92
1775531312,R_100,650.97
1775531314,R_100,650.92
1775531316,R_100,651.01
1775531318,R_100,651.05
1775531320,R_100,651.04
1775531322,R_100,650.87
1775531324,R_100,651.07
1775531326,R_100,650.79
1775531328,R_100,650.46
1775531330,R_100,650.42
1775531332,R_100,650.49
1775531334,R_100,650.39
1775531336,R_100,650.59
1775531338,R_100,650.53
1775531340,R_100,650.76
1775531342,R_100,650.54
1775531344,R_100,650.54
1775531346,R_100,650.41
1775531348,R_100,650.2
1775531350,R_100,650
1775531352,R_100,649.83
1775531354,R_100,649.61
1775531356,R_100,649.74
1775531358,R_100,649.66
1775531360,R_100,649.55
1775531362,R_100,649.77
1775531364,R_100,650.07
1775531366,R_100,650.17
1775531368,R_100,650.35
1775531370,R_100,650.23
1775531372,R_100,650.33
1775531374,R_100,650.29
1775531376,R_100,650.11
1775531378,R_100,650.4
1775531380,R_100,650.4
1775531382,R_100,650.25
1775531384,R_100,650.35
1775531386,R_100,650.32
1775531388,R_100,650.16
1775531390,R_100,650.06
1775531392,R_100,649.97
1775531394,R_100,649.83
1775531396,R_100,649.74
1775531398,R_100,649.7
1775531400,R_100,649.59
1775531402,R_100,649.63
1775531404,R_100,649.66
1775531406,R_100,649.92
1775531408,R_100,649.96
1775531410,R_100,650.01
1775531412,R_100,650
1775531414,R_100,650.07
1775531416,R_100,650.18
1775531418,R_100,650.35
1775531420,R_100,650.75
1775531422,R_100,650.8
1775531424,R_100,650.78
1775531426,R_100,650.55
1775531428,R_100,650.35
1775531430,R_100,650.3
1775531432,R_100,650.14
1775531434,R_100,650.44
1775531436,R_100,650.67
1775531438,R_100,650.5
1775531440,R_100,650.43
1775531442,R_100,650.39
1775531444,R_100,650.12
1775531446,R_100,650.04
1775531448,R_100,649.78
1775531450,R_100,649.86
1775531452,R_100,649.83
1775531454,R_100,649.72
1775531456,R_100,649.78
1775531458,R_100,649.74
1775531460,R_100,649.72
1775531462,R_100,649.58
1775531464,R_100,649.55
1775531466,R_100,649.51
1775531468,R_100,649.65
1775531470,R_100,649.69
1775531472,R_100,649.83
1775531474,R_100,649.82
1775531476,R_100,649.88
1775531478,R_100,649.96
1775531480,R_100,650.04
1775531482,R_100,650.13
1775531484,R_100,650.09
1775531486,R_100,650.02
1775531488,R_100,649.96
1775531490,R_100,649.93
1775531492,R_100,649.71
1775531494,R_100,649.81
1775531496,R_100,649.78
1775531498,R_100,649.88
1775531500,R_100,649.93
1775531502,R_100,649.83
1775531504,R_100,649.67
1775531506,R_100,649.89
1775531508,R_100,649.69
1775531510,R_100,649.39
1775531512,R_100,649.18
1775531514,R_100,649.28
1775531516,R_100,649.3
1775531518,R_100,649.23
1775531520,R_100,649.21
1775531522,R_100,649.29
1775531524,R_100,649.48
1775531526,R_100,649.67
1775531528,R_100,649.54
1775531530,R_100,649.38
1775531532,R_100,649.52
1775531534,R_100,649.41
1775531536,R_100,649.37
1775531538,R_100,649.23
1775531540,R_100,649.16
1775531542,R_100,649.09
1775531544,R_100,649.37
1775531546,R_100,649.56
1775531548,R_100,649.68
1775531550,R_100,649.81
1775531552,R_100,649.64
1775531554,R_100,649.58
1775531556,R_100,649.47
1775531558,R_100,649.66
1775531560,R_100,649.81
1775531562,R_100,649.72
1775531564,R_100,649.96
1775531566,R_100,650.03
1775531568,R_100,649.95
1775531570,R_100,649.87
1775531572,R_100,649.61
1775531574,R_100,649.33
1775531576,R_100,649.4
1775531578,R_100,649.1
