epoch,symbol,price
1761009728,R_100,1009.14
1761009730,R_100,1008.92
1761009732,R_100,1008.7
1761009734,R_100,1008.77
1761009736,R_100,1008.94
1761009738,R_100,1008.76
1761009740,R_100,1008.97
1761009742,R_100,1009.43
1761009744,R_100,1009.13
1761009746,R_100,1008.81
1761009748,R_100,1009.25
1761009750,R_100,1009.24
1761009752,R_100,1009.01
1761009754,R_100,1009.63
1761009756,R_100,1009.71
1761009758,R_100,1009.58
1761009760,R_100,1009.4
1761009762,R_100,1009.22
1761009764,R_100,1009.2
1761009766,R_100,1009.35
1761009768,R_100,1009.55
1761009770,R_100,1009.53
1761009772,R_100,1010.05
1761009774,R_100,1010
1761009776,R_100,1009.99
1761009778,R_100,1010.02
1761009780,R_100,1009.56
1761009782,R_100,1009.84
1761009784,R_100,1009.23
1761009786,R_100,1009.31
1761009788,R_100,1008.73
1761009790,R_100,1008.73
1761009792,R_100,1008.65
1761009794,R_100,1008.84
1761009796,R_100,1008.84
1761009798,R_100,1008.7
1761009800,R_100,1008.49
1761009802,R_100,1008.37
1761009804,R_100,1008.26
1761009806,R_100,1008.46
1761009808,R_100,1008.07
1761009810,R_100,1008.28
1761009812,R_100,1008.25
1761009814,R_100,1008.54
1761009816,R_100,1008.49
1761009818,R_100,1008.1
1761009820,R_100,1008
1761009822,R_100,1008.16
1761009824,R_100,1007.6
1761009826,R_100,1007.52
1761009828,R_100,1007.32
1761009830,R_100,1007.53
1761009832,R_100,1006.94
1761009834,R_100,1007.1
1761009836,R_100,1006.75
1761009838,R_100,1006.82
1761009840,R_100,1006.29
1761009842,R_100,1006.15
1761009844,R_100,1006.33
1761009846,R_100,1006.85
1761009848,R_100,1006.81
1761009850,R_100,1006.89
1761009852,R_100,1006.74
1761009854,R_100,1006.9
1761009856,R_100,1006.84
1761009858,R_100,1006.89
1761009860,R_100,1006.86
1761009862,R_100,1006.8
1761009864,R_100,1006.49
1761009866,R_100,1006.22
1761009868,R_100,1006.26
1761009870,R_100,1006.47
1761009872,R_100,1006.65
1761009874,R_100,1006.56
1761009876,R_100,1006.61
1761009878,R_100,1006.83
1761009880,R_100,1007.1
1761009882,R_100,1007.54
1761009884,R_100,1007.58
1761009886,R_100,1007.35
1761009888,R_100,1007.34
1761009890,R_100,1007.96
1761009892,R_100,1008.2
1761009894,R_100,1008.56
1761009896,R_100,1008.73
1761009898,R_100,1008.7
1761009900,R_100,1008.79
1761009902,R_100,1008.65
1761009904,R_100,1008.6
1761009906,R_100,1008.66
1761009908,R_100,1008.71
1761009910,R_100,1009.13
1761009912,R_100,1008.72
1761009914,R_100,1008.57
1761009916,R_100,1008.26
1761009918,R_100,1007.73
1761009920,R_100,1007.72
1761009922,R_100,1007.42
1761009924,R_100,1007.14
1761009926,R_100,1006.95
1761009928,R_100,1006.72
1761009930,R_100,1006.48
1761009932,R_100,1006.59
1761009934,R_100,1006.6
1761009936,R_100,1006.73
1761009938,R_100,1006.73
1761009940,R_100,1006.82
1761009942,R_100,1006.76
1761009944,R_100,1006.74
1761009946,R_100,1006.91
1761009948,R_100,1007.05
1761009950,R_100,1006.8
1761009952,R_100,1006.6
1761009954,R_100,1006.74
1761009956,R_100,1007.23
1761009958,R_100,1007.05
1761009960,R_100,1006.73
1761009962,R_100,1006.46
1761009964,R_100,1006.84
1761009966,R_100,1007.12
1761009968,R_100,1006.77
1761009970,R_100,1006.55
1761009972,R_100,1006.08
1761009974,R_100,1006.34
1761009976,R_100,1006.25
1761009978,R_100,1006.44
1761009980,R_100,1006.56
1761009982,R_100,1006.65
1761009984,R_100,1006.46
1761009986,R_100,1006.38
1761009988,R_100,1006.27
1761009990,R_100,1006.51
1761009992,R_100,1006.34
1761009994,R_100,1006.66
