epoch,symbol,price
1749433142,R_75,106614.3352
1749433144,R_75,106610.1136
1749433146,R_75,106618.7503
1749433148,R_75,106619.1012
1749433150,R_75,106630.0205
1749433152,R_75,106623.3525
1749433154,R_75,106624.2798
1749433156,R_75,106638.3694
1749433158,R_75,106606.0043
1749433160,R_75,106583.3633
1749433162,R_75,106568.2465
1749433164,R_75,106546.5245
1749433166,R_75,106554.8872
1749433168,R_75,106545.0639
1749433170,R_75,106550.3982
1749433172,R_75,106560.7661
1749433174,R_75,106587.2305
1749433176,R_75,106611.2956
1749433178,R_75,106590.5031
1749433180,R_75,106601.3825
1749433182,R_75,106598.9801
1749433184,R_75,106613.5847
1749433186,R_75,106598.0819
1749433188,R_75,106647.9396
1749433190,R_75,106632.65
1749433192,R_75,106653.3365
1749433194,R_75,106622.1331
1749433196,R_75,106655.4137
1749433198,R_75,106625.9371
1749433200,R_75,106626.3474
1749433202,R_75,106626.6316
1749433204,R_75,106611.4598
1749433206,R_75,106605.5218
1749433208,R_75,106620.9083
1749433210,R_75,106627.9178
1749433212,R_75,106650.0061
1749433214,R_75,106633.9749
1749433216,R_75,106655.0513
1749433218,R_75,106652.9704
1749433220,R_75,106674.2114
1749433222,R_75,106661.3778
1749433224,R_75,106631.8877
1749433226,R_75,106641.5652
1749433228,R_75,106662.2627
1749433230,R_75,106693.1174
1749433232,R_75,106689.426
1749433234,R_75,106668.7778
1749433236,R_75,106672.9548
1749433238,R_75,106642.2218
1749433240,R_75,106683.5871
1749433242,R_75,106666.2804
1749433244,R_75,106649.1163
1749433246,R_75,106650.6193
1749433248,R_75,106642.591
1749433250,R_75,106621.9585
1749433252,R_75,106628.544
1749433254,R_75,106609.4226
1749433256,R_75,106622.6164
1749433258,R_75,106608.9879
1749433260,R_75,106612.3771
1749433262,R_75,106607.0878
1749433264,R_75,106600.665
1749433266,R_75,106582.3758
1749433268,R_75,106595.7117
1749433270,R_75,106616.2105
1749433272,R_75,106615.6801
1749433274,R_75,106609.7329
1749433276,R_75,106612.2885
1749433278,R_75,106601.6673
1749433280,R_75,106586.2344
1749433282,R_75,106595.3163
1749433284,R_75,106588.7343
1749433286,R_75,106556.106
1749433288,R_75,106588.347
1749433290,R_75,106550.85
1749433292,R_75,106562.9901
1749433294,R_75,106572.7785
1749433296,R_75,106573.8294
1749433298,R_75,106577.7302
1749433300,R_75,106615.7536
1749433302,R_75,106607.8548
1749433304,R_75,106671.4811
1749433306,R_75,106678.0163
1749433308,R_75,106671.7895
1749433310,R_75,106676.833
1749433312,R_75,106683.08
1749433314,R_75,106703.7022
1749433316,R_75,106707.633
1749433318,R_75,106672.5883
1749433320,R_75,106653.5802
1749433322,R_75,106664.866
1749433324,R_75,106639.4982
1749433326,R_75,106646.1679
1749433328,R_75,106625.9325
1749433330,R_75,106631.8007
1749433332,R_75,106656.0937
1749433334,R_75,106662.3427
1749433336,R_75,106686.503
1749433338,R_75,106675.9477
1749433340,R_75,106673.7435
1749433342,R_75,106654.1023
1749433344,R_75,106629.6318
1749433346,R_75,106591.4737
1749433348,R_75,106568.2833
1749433350,R_75,106567.0309
1749433352,R_75,106586.1315
1749433354,R_75,106571.7886
1749433356,R_75,106560.6743
1749433358,R_75,106530.3955
1749433360,R_75,106532.9039
1749433362,R_75,106531.1594
1749433364,R_75,106495.3494
1749433366,R_75,106495.3086
1749433368,R_75,106491.1116
1749433370,R_75,106520.0722
1749433372,R_75,106522.6276
1749433374,R_75,106507.6411
1749433376,R_75,106519.5664
1749433378,R_75,106533.5092
1749433380,R_75,106510.4821
1749433382,R_75,106513.0322
1749433384,R_75,106481.4382
1749433386,R_75,106496.4106
1749433388,R_75,106462.5995
1749433390,R_75,106459.6404
1749433392,R_75,106447.1691
